cano_smiles,MW,TPSA,HBD,HBA,Water Solubility
CN(C)C1(c2ccccc2)CCC2(CC1)OCCc1c2[nH]c2ccc(F)cc12,378.491,28.26,1,2,0.00106
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,321.37699999999995,117.0,2,5,0.109
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,646.6520000000003,104.14,2,7,0.000642
O=C1C2C3CCC(C3)C2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,383.4960000000001,69.64000000000001,0,6,1.1
Cc1ncc([N+](=O)[O-])n1CC(C)O,185.183,81.19,1,5,4.88
CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,491.6170000000001,105.98,2,6,0.00595
Cc1ccc(O)c(C(=O)NC2CCC(NC(=O)c3cc(F)cnc3Oc3ccc(F)c(F)c3)CC2)c1,499.4890000000002,100.55,3,5,0.00285
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,324.059,0.0,0,1,1.17e-05
COCCOCCCCCC(=O)NCCCCC(N)C(=O)O,318.414,110.88,3,5,0.63
CC(=O)Oc1cc(C)cc2c1C1=C(CCC(C)C1)C(C)(C)O2,300.398,35.53,0,3,0.0191
COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1O,576.7270000000004,120.75,2,9,0.00299
Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,389.4120000000001,134.54,4,10,2.88
O=C(CCCCCCC(=O)Nc1cccnc1)NO,265.31300000000005,91.32,3,4,0.24
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,372.39200000000005,107.43,1,9,0.224
CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O,544.6190000000004,85.22000000000001,2,5,0.000267
O=C(O)CCC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,442.9110000000002,71.44,1,3,0.0038
COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CCCn2ccnn2)CC1,406.9180000000002,98.29999999999998,2,7,0.209
COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,462.8930000000002,107.55,3,5,0.0136
Nc1ccn(C2COC(CO)S2)c(=O)n1,229.261,90.37,2,7,3.41
O=C(O)C1CSCN1,133.17200000000005,49.33,2,3,84.0
Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)C(C)C2)c1C,432.5720000000002,78.27000000000001,1,7,0.0331
CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NCC(O)COc1cccc2[nH]c3ccccc3c12,524.6210000000001,122.49,4,6,0.000366
[Ac],227.0,0.0,0,0,0.0
Cc1cc(S(C)(=O)=O)c(S(C)(=O)=O)cc1C(=O)N=C(N)N,333.3910000000001,149.75,2,5,0.157
CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,434.47000000000014,138.86999999999998,3,6,0.0152
Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,398.3490000000001,122.97,4,9,0.804
CC(=O)NC(CSSCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(N)=O,1048.272999999999,567.7099999999999,18,16,0.132
O=C(O)CC1CCC(c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,455.4800000000001,75.11,2,4,0.000507
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,381.4510000000002,58.1,1,4,0.0306
Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,348.4500000000001,64.18,3,4,0.0113
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,347.861,23.47,1,2,0.00558
CCCCS(=N)(=O)CCC(N)C(=O)O,222.31,104.24,3,4,2.2
OC(C1CO1)C(O)C1CO1,146.14199999999997,65.52,2,4,1000.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,560.6800000000004,106.16,2,9,0.0509
CC(C)(O)c1ccccc1-c1ccc2nc(C=Cc3ccc(C(F)(F)F)cc3)[nH]c2c1,422.4500000000001,48.91,2,2,0.000351
COc1ccc2c(OC3CC4C(=O)NC5(P(=O)(O)Cc6c(F)cccc6F)CC5CCCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl,957.4779999999996,181.31,4,11,0.00136
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,426.5640000000001,44.27,1,4,0.0393
Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O,242.662,106.41,3,4,0.634
C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21,275.351,12.47,0,2,0.0122
OCc1c[nH]c2ccccc12,147.17699999999996,36.02,2,1,3.75
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1NC(=O)C(N)CO,402.4470000000001,112.27,3,7,0.0214
c1cc2c(c(N3CCNCC3)c1)OCCO2,220.27199999999996,33.730000000000004,1,4,11.6
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,359.4740000000002,75.44,2,7,0.291
CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O,544.7370000000002,134.42,4,9,0.0793
Fc1cc(-c2cccc(-c3ncn[nH]3)c2)cc(F)c1CNC1Cc2ccccc2C1,402.4480000000002,53.6,2,3,0.00111
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,572.75,86.9,2,6,0.00932
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,337.40000000000003,60.17,0,4,0.0138
CC(C)(C)S(=O)(=O)NC1CCC(C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,407.4580000000001,88.16,2,4,0.0466
Oc1cc2c(cc1O)C1c3ccccc3CNC1CC2,267.32800000000003,52.49,3,3,0.0445
Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(C=Cc4cnc5ccccc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,631.7369999999997,122.52,3,8,0.00445
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Cl,264.64,84.32000000000001,2,5,30.3
OCC1OC(SC2OC(CO)C(O)C(n3cc(-c4cccc(F)c4)nn3)C2O)C(O)C(n2cc(-c3cccc(F)c3)nn2)C1O,648.6450000000002,201.26,6,15,0.774
CCOc1nc(N)nc2c1ncn2C1OC2COP(=O)(OC(C)C)OC2C1(C)F,431.3610000000002,132.84,1,11,2.77
Cc1ccc(Cc2cc3c(=O)n(C4CCCCC4O)cnc3c3ccccc23)cn1,399.4940000000001,68.01,1,5,0.0029
c1ccc(-c2cc(-c3ccncc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1,395.4700000000001,70.93,0,7,0.0726
CC1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,313.401,58.22,1,4,0.0675
Nc1nc(=O)n(C2OC(CO)C(O)C2F)cc1I,371.106,110.6,3,7,5.51
O=P1(N(CCCl)CCCl)OCCCN1CCCl,323.5880000000001,32.78,0,2,12.0
Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1,356.38900000000007,105.38,3,5,0.0172
FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,417.4200000000003,81.43,0,9,0.53
CCCC(CCC)C(=O)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,389.39900000000006,113.68000000000002,3,7,0.549
OCC1OC(O)C(O)C(O)C1O,180.156,110.38,5,6,261.0
COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)nc32)c(C)c1,404.47400000000016,75.52000000000001,1,6,0.296
CCCCOCCOC(=O)c1cccnc1,223.272,48.42,0,4,6.1
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,284.34400000000005,84.66,2,5,0.0486
CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,435.2270000000001,146.51999999999998,2,8,0.0126
OC(CBr)C(O)C(O)C(O)CBr,307.966,80.92,4,4,39.7
Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,291.8030000000001,43.09,1,3,0.00376
CC(C)N(CC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1,562.7190000000003,151.23,4,10,0.0181
Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,334.78800000000007,97.97,2,5,0.0166
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.6370000000003,73.18,0,7,0.00548
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,363.41700000000014,84.22,2,5,0.103
COc1cc(C2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,417.2630000000001,129.54,3,7,0.0177
CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,357.41400000000004,94.08,2,8,1.56
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,375.3850000000001,134.54,4,10,3.71
COCCCC(=O)NCc1ccc(C(F)(F)F)cc1,275.27,38.33,1,2,0.0268
O=C(c1ccc(Oc2ccc(F)cc2)nc1)N1CCCN(C2CCC2)CC1,369.4400000000003,45.67,0,4,0.205
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,363.50500000000017,29.950000000000003,1,4,0.105
CN1CC(=O)NC1=NC(=O)Nc1cccc(Cl)c1,266.688,73.8,2,2,0.552
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCCSCC(C(=O)N(CC(=O)NC(CC(C)C)C(=O)NCC(N)=O)Cc2ccc(F)cc2)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,1042.2019999999998,373.50999999999993,11,13,0.0174
O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,565.2860000000001,100.13,3,6,0.0242
CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1,718.725,128.30999999999997,1,8,0.000104
CCOC(=O)OCC1OC(Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)C(O)C(O)C1O,522.5950000000003,141.73000000000002,3,11,0.189
O=c1c(O)c(-c2ccc(O)c(OP(=O)(O)O)c2)oc2cc(O)cc(O)c12,382.2170000000001,177.89,6,8,0.105
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,359.3250000000001,77.24,0,5,0.0472
CC(C(N)C(=O)NC(C(=O)O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(O)c1ccc(O)cn1,495.44500000000016,250.31999999999996,8,12,4.47
CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1,398.8540000000001,119.62000000000002,3,6,0.0727
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,344.31300000000005,200.53,9,11,377.0
Oc1cc(O)cc(O)c1,126.11099999999996,60.69,3,3,35.8
NNc1nnc(NN)c2ccccc12,190.21000000000004,101.88,4,6,0.996
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,304.394,72.68,1,5,0.594
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,246.194,104.55,3,6,37.7
O=C(NO)c1ccc(O)c(O)c1,169.136,89.79,4,4,5.54
CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21,433.5240000000002,82.11000000000001,2,5,0.0618
CC(C)(C)C(=O)NCCCC(=O)O,187.239,66.4,2,2,4.14
CC1CC2C(C(=O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,372.46100000000007,91.67,2,5,0.0587
O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1,302.2900000000001,101.38,2,6,0.252
COc1ccc(NC(=O)C(CCCCN)NC(=O)c2cc(NC(=O)C(CCCCN)NC(=O)c3cc(NC(=O)C(CCCCN)NC(=O)c4cc(NC(=O)C(N)CCCCN)ccc4OC)ccc3OC)ccc2OC)cc1C(N)=O,1126.326999999999,413.81,13,17,0.00453
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1F,245.21,110.6,3,7,4.01
CN(C)CCCN1c2ccccc2Sc2cccnc21,285.41600000000005,19.37,0,4,0.128
O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,545.1870000000001,97.48,2,6,0.0342
CCOC1Cc2cc(C(F)(F)F)ccc2C1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,559.6770000000002,61.8,0,6,0.0287
CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,336.4720000000002,77.76,3,3,0.0152
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,532.4110000000002,109.58,3,6,0.00466
COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl,451.9180000000002,92.17,1,7,0.114
c1ccc(Cn2c(N3CCNCC3)nc3ccccc32)cc1,292.386,33.09,1,4,0.435
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,387.85000000000014,78.86,2,7,0.0468
CC(C=NN=C(N)N)=NN=C(N)N,184.207,153.51999999999998,4,4,0.412
O=NN(CCCl)C(=O)NC1C(O)CCCC1O,265.697,102.23,3,5,4.15
COC1C(O)C(O)C(O)C(O)C1O,194.183,110.38,5,6,544.0
O=CC(O)C(O)C(O)C(O)CO,180.156,118.22,5,6,261.0
CCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21,416.60600000000017,69.64000000000001,2,3,0.00222
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,318.5010000000001,37.3,1,2,0.00136
CC(OC1CCC2CN(C3=CC(=O)CC3)CC2C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,555.5340000000002,29.54,0,3,0.00496
CC(O)C(C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,430.45200000000017,108.19,3,7,0.0496
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,518.0610000000005,73.75,2,7,0.0132
CCCCCC(O)c1ccc(N2C(=O)CCC2COCc2ccc(C(=O)OC(C)C)s2)cc1,473.6350000000002,76.07000000000001,1,6,0.00115
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,417.82200000000006,66.49000000000001,2,4,0.00315
NCc1c[nH]c(=S)n1C1CCc2c(F)cc(F)cc2C1,295.358,46.74,2,3,0.062
N#CNC(=NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,371.872,82.33,2,4,0.00817
CCC(C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,503.64700000000033,117.42000000000002,3,6,0.0153
c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,514.5520000000001,108.92,2,6,0.0105
CC(=O)OC1C(=O)C23CC2CC2OCC2(OC(C)=O)C3C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,831.9119999999999,210.29,3,14,0.00567
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,394.47900000000016,95.31,3,7,0.0716
Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,354.41800000000006,107.87,1,9,0.557
COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,325.40600000000006,31.35,0,3,0.0217
Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)[nH]c2=O)cc1,409.4860000000001,97.21,2,5,0.00751
N=C1N(O)C(COC(N)=O)C2N=C(N)NC23N1CCC3(O)O,315.2900000000001,193.75,7,9,4.3
CCC=CCC=CCC=CCC=CCC=CCCCCOC(CC)C(=O)O,374.56500000000017,46.53,1,2,0.000116
NCCCNCCCCNC(=O)C(O)NC(=O)CCCCCCN=C(N)N,387.52900000000034,180.88000000000005,7,6,0.129
O=C(O)CCC(NC(=O)NC(CCCCNC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)O,564.3330000000002,194.16,7,5,0.101
CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,624.5920000000004,245.29,9,15,0.966
NC(N)=NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCN=C(N)N)c3OC3CCNC3)ncn2)c1OC1CCNC1,936.919999999999,313.49999999999994,10,12,0.0158
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,430.5520000000001,57.7,1,5,0.0336
N#Cc1cc(Cl)cc(Oc2c(Cl)ccc3c2cnn3Cc2[nH]nc3ncccc23)c1,435.2740000000001,92.41,1,6,0.0225
N=C(N)c1ccc2nc(-c3cc(CC(=O)NC(CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1,596.5780000000002,282.87,9,9,0.0417
CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,316.426,55.56,1,5,0.021
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,574.056,99.51,2,7,0.00395
CC(=O)OCC(=O)C1(O)C(C)CC2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)CC4(C)C3C(O)CC21C,530.6650000000002,101.65000000000002,2,7,0.0033
COC(=O)N1CCC2C1CCCC2(O)C#Cc1cccc(C)c1,313.397,49.77,1,3,0.0246
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,553.5980000000003,123.06,3,7,0.00431
CC(C)CC(NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C1CCC(=O)N1)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)O,1257.3239999999998,623.04,20,19,0.232
CC(C)(C)c1cc(C(C)(C)c2ccc(O)c(C(C)(C)C)c2)ccc1O,340.507,40.46,2,2,0.000672
COC(=O)Nc1nc2ccccc2[nH]1,191.19000000000003,67.00999999999999,2,3,0.825
N#CCCCSC(=N)N,143.21499999999995,73.66,2,3,5.69
CCNCCCCNCCCCNCCCCNCC,286.508,48.12,4,4,0.0826
C=C1CCC2C(CN)C(C3(C)CCC(O)CC3CO)CCC12C,321.50500000000005,66.48,3,3,0.0202
CNC(=O)CC1NC(=O)c2csc(n2)-c2ccc(-c3nc(N(CCCCC(=O)O)C(=O)OC4CCC(C(=O)O)CC4)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)C(C(C)C)NC(=O)c2nc1sc2C,1366.6439999999998,369.3299999999999,8,24,0.0057
Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,504.4500000000004,155.52,6,8,0.00732
CCCc1c(OCc2ccc(C(O)c3cccc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O,434.48800000000017,104.06000000000002,3,5,0.00275
O=C1CN2C(=O)CCC2N1,140.142,49.41,1,2,169.0
Cc1c(C=C2C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CC(O)CN1CCOCC1)CCC2,468.5290000000005,97.9,3,5,0.202
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,414.50500000000017,116.17,3,7,0.0416
COC(=O)c1cncn1C(C)c1ccc(I)cc1,356.163,44.12,0,4,0.0459
CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,444.3220000000001,88.85,2,6,0.00392
COC1C=CC=C(C)C(=O)NC2=CC(=O)C(N)=C(CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O)C2=O,545.6330000000003,180.27,4,9,0.0124
O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1,467.25500000000017,119.4,1,9,0.475
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,328.4340000000001,75.71000000000001,1,5,0.252
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,219.628,81.19,1,5,3.34
O=Cc1c(O)cccc1OCc1ccc(C(=O)O)cc1,272.2559999999999,83.83,2,4,0.0362
CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)C(C)C12,350.4000000000001,102.37,1,7,2.75
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,422.4440000000002,90.93,1,5,0.00503
CCc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,274.24800000000005,104.54999999999998,3,6,120.0
Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1,357.473,38.25,0,4,0.0141
CSCCC(NC=O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CS)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)O,694.7860000000003,286.5,10,11,0.033
CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c3c2)c1C,418.45100000000014,82.28,3,4,0.00401
O=C(O)CCn1c2c(c3ccccc31)CC(NS(=O)(=O)c1ccc(F)cc1)CC2,416.4740000000002,88.4,2,4,0.0227
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,885.4529999999991,78.9,0,6,6.14e-06
Cc1c(OC(=O)c2ccc(N)cc2)c(O)c2ccccc2c1O,309.321,92.78,3,5,0.0147
Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,469.95200000000006,83.37,2,7,0.0144
COC(=O)NC(C(=O)N1C(c2nc3ccc(-c4cc5ccc4CCc4ccc(c(-c6ccc7nc(C8CC9CCCCC9N8C(=O)C(NC(=O)OC)C(C)C)[nH]c7c6)c4)CC5)cc3[nH]2)CC2CCCCC21)C(C)C,1001.2859999999994,174.63999999999996,4,8,0.000969
O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,459.57100000000014,45.25000000000001,0,6,0.0259
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,518.5620000000004,155.52,6,8,0.00385
Nc1ncnc2c1nc(Cl)n2C1OC2COP(=O)(O)OC2C1O,363.65400000000005,154.84,3,10,3.04
C=CCc1cccc(C=NNC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,392.5030000000001,68.17,2,5,0.0859
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,624.8739999999999,72.88000000000001,0,8,0.0773
CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,377.4300000000003,127.43,1,9,0.959
CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(N)=NO)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,629.824,154.63,3,7,0.00497
O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O,428.4060000000001,66.76,2,3,0.00161
CC(=O)N1CCN(c2ccc(CN(C(=O)C=Cc3ccc(C(C)(C)C)cc3)C(Cc3ccccc3)C(=O)N3CCN(Cc4ccc(C#N)cc4)CC3)cc2)CC1,750.9879999999996,91.2,0,6,0.00419
OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,527.4000000000002,85.95,1,7,0.00458
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,256.096,90.71,2,5,0.52
CS(=O)(=O)F,98.098,34.14,0,2,5.16
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,474.4870000000002,99.25,3,6,0.0377
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCCC(N2CCN(CCO)CC2)C3)ncc1Cl,580.1330000000005,114.88,4,9,0.0226
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,476.8700000000002,87.47,2,5,0.00087
Cc1c(O)ccc2c1OCC(c1ccc(O)cc1)C2c1ccc(O)cc1,348.3980000000001,69.92,3,4,0.00747
C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,248.32199999999995,38.83,0,3,0.196
c1cc2c(c(NC3=NCCN3)c1)CCCC2,215.29999999999995,36.42,2,3,0.408
CC1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,320.368,64.16,1,5,0.0279
Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.77200000000005,46.5,1,3,0.0179
CC(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)N1CC(O)CC1C(=O)NCC(=O)NC(C)C(=O)NCC(N)=O,617.6600000000001,240.57,7,9,1.56
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(C(C)CC)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1202.634999999999,278.8,5,12,0.00967
